主編號,屬性代號,詞目,音讀,文白,部首,部首序,方言差對應
40190,21,番仔莊,Huan-á-tsng,,,,
40191,21,番仔路,Huan-á-lōo,,,,
40192,21,莿桐巷,Tshì-tông-hāng,,,,
40193,21,蛤仔難,Kap-á-lān,,,,
40194,21,象鼻湖,Tshiūnn-phīnn-ôo,,,,
40195,21,噍吧哖,Ta-pa-nî,,,,
40196,21,圓山仔,Înn-suann-á,,,,
40197,21,塗庫莊,Thôo-khòo-tsng,,,,
40198,21,媽宮,Má-king,,,,
40199,21,媽祖田,Má-tsóo-tshân,,,,
40200,21,搭里霧,Tā-lí-buh,,,,
40201,21,新厝仔,Sin-tshù-á,,,,
40202,21,新厝莊,Sin-tshù-tsng,,,,
40203,21,新埤頭,Sin-pi-thâu,,,,
40204,21,新港,Sin-káng,,,,
40205,21,新港,Sin-káng,,,,
40206,21,新港,Sin-káng,,,,
40207,21,新港,Sin-káng,,,,
40208,21,楠仔坑,Lâm-á-khenn,,,,
40209,21,楊梅壢,Iûnn-muî-li̍k,,,,
40210,21,溪州,Khe-tsiu,,,,
40211,21,瑯嶠,Lông-kiau,,,,
40212,21,罩蘭,Tà-lân,,,,
40213,21,萬里橋,Bān-lí-kiô,,,,
40214,21,葫蘆墩,Hôo-lôo-tun,,,,
40215,21,衙門口,Gê-mn̂g-kháu,,,,
40216,21,隘寮下,Ài-liâu-ē,,,,
40217,21,旗後,Kî-āu,,,,
40218,21,槓仔寮,Không-á-liâu,,,,
40219,21,滬尾,Hōo-bué/Hōo-bé,,,,
40220,21,漳和,Tsiang-hô,,,,
40221,21,瑪鋉,Má-sok,,,,
40222,21,網鞍,Bāng-uann,,,,
40223,21,艋舺,Báng-kah,,,,
40224,21,銅鑼灣,Tâng-lô-uan,,,,
40225,21,潭仔墘,Thâm-á-kînn,,,,
40226,21,澗仔壢,Kán-á-li̍k,,,,
40227,21,諸羅山,Tsu-lô-san,,,,
40228,21,噶瑪蘭,Kat-má-lán,,,,
40229,21,橋仔頭,Kiô-á-thâu,,,,
40230,21,樹杞林,Tshiū-kí-nâ,,,,
40231,21,樹林口,Tshiū-nâ-kháu,,,,
40232,21,璞石閣,Phok-si̍k-koh,,,,
40233,21,興化廍,Hing-huà-phōo,,,,
40234,21,蕃薯寮,Han-tsî-liâu/Han-tsû-liâu,,,,
40235,21,蕭壟,Siau-lang,,,,
40236,21,貓公,Bâ-kang,,,,
40237,21,貓里,Bâ-lí,,,,
40238,21,錫口,Sik-kháu,,,,
40239,21,頭圍,Thâu-uî,,,,
40240,21,龍目井,Lîng-ba̍k-tsínn,,,,
40241,21,龜崙社,Ku-lun-siā,,,,
40242,21,彌陀港,Bî-lô-káng,,,,
40243,21,彌濃,Bî-long,,,,
40244,21,螺湯,Lê-thng,,,,
40245,21,螺絲港,Lôo-si-káng,,,,
40246,21,薰園,Hun-hn̂g,,,,
40247,21,雙溪口,Siang-khe-kháu,,,,
40248,21,雞籠,Ke-lâng/Kue-lâng,,,,
40249,21,鯉魚尾,Lí-hî-bué/Lí-hî-bé,,,,
40250,21,羅漢內門,Lô-hàn-lāi-mn̂g,,,,
40251,21,關帝廟,Kuan-tè-biō,,,,
40252,21,關帝廟街,Kuan-tè-biō-ke,,,,
40253,21,寶斗,Pó-táu,,,,
40254,21,寶桑莊,Pó-song-tsng,,,,
40255,21,蘆竹厝,Lôo-tik-tshù,,,,
40256,21,鹹埔,Kiâm-poo,,,,
40257,21,鹹菜甕,Kiâm-tshài-àng,,,,
40258,21,鶯歌石,Ing-ko-tsio̍h,,,,
40259,21,靈潭陂,Lîng-thâm-pi,,,,
40260,21,鷺洲,Lôo-tsiu,,,,
40261,21,鹽埕埔,Iâm-tiânn-poo,,,,
40262,21,灣里街,Uan-lí-ke/Uan-lí-kue,,,,
40263,21,蠻蠻,Bân-bân,,,,
41001,22,丁,Ting,,,,
41002,22,九,Káu,,,,
41003,22,人,Jîn/Lîn,,,,
41004,22,刁,Tiau,,,,
41005,22,卜,Poh,,,,
41006,22,上官,Siōng-kuan,,,,
41007,22,仇,Kiû,,,,
41008,22,仇,Siû,,,,
41009,22,元,Guân,,,,
41010,22,公羊,Kong-iông,,,,
41011,22,公孫,Kong-sun,,,,
41012,22,孔,Khóng,,,,
41013,22,尤,Iû,,,,
41014,22,尹,Ún,,,,
41015,22,巴,Pa,,,,
41016,22,戈,Ko,,,,
41017,22,戶,Hōo,,,,
41018,22,文,Bûn,,,,
41019,22,方,Png,,,,
41020,22,毛,Môo,,,,
41021,22,水,Tsuí,,,,
41022,22,牛,Gû,,,,
41023,22,王,Ông,,,,
41024,22,丘,Khu,,,,
41025,22,令狐,Lîng-hôo,,,,
41026,22,包,Pau,,,,
41027,22,古,Kóo,,,,
41028,22,史,Sú,,,,
41029,22,右,Iū,,,,
41030,22,司,Su,,,,
41031,22,司馬,Su-má,,,,
41032,22,左,Tsó,,,,
41033,22,玉,Gio̍k,,,,
41034,22,甘,Kam,,,,
41035,22,田,Tiân,,,,
41036,22,申,Sin,,,,
41037,22,白,Pe̍h,,,,
41038,22,皮,Phuê/Phê,,,,
41039,22,石,Tsio̍h,,,,
41040,22,任,Jîm/Līm,,,,
41041,22,伍,Ngóo,,,,
41042,22,伏,Ho̍k,,,,
41043,22,匡,Khong,,,,
41044,22,吉,Kiat,,,,
41045,22,安,An,,,,
41046,22,年,Liân,,,,
41047,22,成,Tshiânn,,,,
41048,22,朱,Tsu,,,,
41049,22,江,Kang,,,,
41050,22,池,Tî,,,,
41051,22,牟,Bôo,,,,
41052,22,米,Bí,,,,
41053,22,羊,Iûnn,,,,
41054,22,何,Hô,,,,
41055,22,佘,Siâ,,,,
41056,22,余,Û,,,,
41057,22,佟,Tông,,,,
41058,22,冷,Líng,,,,
41059,22,吳,Ngôo,,,,
41060,22,呂,Lī/Lū,,,,
41061,22,宋,Sàng,,,,
41062,22,巫,Bû,,,,
41063,22,李,Lí,,,,
41064,22,杜,Tōo,,,,
41065,22,步,Pōo,,,,
41066,22,汪,Ong,,,,
41067,22,沈,Sím,,,,
41068,22,沙,Sua,,,,
41069,22,狄,Ti̍k,,,,
41070,22,谷,Kok,,,,
41071,22,貝,Puè,,,,
41072,22,辛,Sin,,,,
41073,22,辰,Sîn,,,,
41074,22,阮,Ńg,,,,
41075,22,卓,Toh,,,,
41076,22,周,Tsiu,,,,
41077,22,孟,Bīng,,,,
41078,22,季,Kuì,,,,
41079,22,尚,Siōng,,,,
41080,22,岳,Ga̍k,,,,
41081,22,房,Pâng,,,,
41082,22,服,Ho̍k,,,,
41083,22,杭,Hâng,,,,
41084,22,林,Lîm,,,,
41085,22,果,Kó,,,,
41086,22,東方,Tong-hong,,,,
41087,22,武,Bú,,,,
41088,22,狐,Hôo,,,,
41089,22,竺,Tiok,,,,
41090,22,花,Hua,,,,
41091,22,虎,Hóo,,,,
41092,22,邱,Khu,,,,
41093,22,邵,Siō,,,,
41094,22,金,Kim,,,,
41095,22,侯,Hâu,,,,
41096,22,俞,Jû/Lû/Jî,,,,
41097,22,南,Lâm,,,,
41098,22,南宮,Lâm-kiong,,,,
41099,22,城,Siânn,,,,
41100,22,姚,Iâu,,,,
41101,22,姜,Khiong,,,,
41102,22,宣,Suan,,,,
41103,22,宦,Huān,,,,
41104,22,封,Hong,,,,
41105,22,施,Si,,,,
41106,22,查,Tsa,,,,
41107,22,柯,Kua,,,,
41108,22,柳,Liú,,,,
41109,22,段,Tuān,,,,
41110,22,洪,Âng,,,,
41111,22,皇,Hông,,,,
41112,22,皇甫,Hông-hú,,,,
41113,22,紀,Kí,,,,
41114,22,紅,Hông,,,,
41115,22,胡,Ôo,,,,
41116,22,苗,Biâu,,,,
41117,22,苻,Hû,,,,
41118,22,范,Huān,,,,
41119,22,范姜,Huān-Kiong,,,,
41120,22,計,Kè,,,,
41121,22,風,Hong,,,,
41122,22,倪,Gê,,,,
41123,22,凌,Lîng,,,,
41124,22,原,Guân,,,,
41125,22,唐,Tn̂g,,,,
41126,22,夏,Hē,,,,
41127,22,奚,Hê,,,,
41128,22,姬,Ki,,,,
41129,22,夏侯,Hā-hôo,,,,
41130,22,孫,Sng,,,,
41131,22,展,Tián,,,,
41132,22,徐,Tshî,,,,
41133,22,晁,Tiâu,,,,
41134,22,晉,Tsìn,,,,
41135,22,晏,Àn,,,,
41136,22,柴,Tshâ,,,,
41137,22,桂,Kuì,,,,
41138,22,桑,Song,,,,
41139,22,殷,Un,,,,
41140,22,海,Hái,,,,
41141,22,涂,Thôo,,,,
41142,22,烏,Oo,,,,
41143,22,祝,Tsiok,,,,
41144,22,秦,Tsîn,,,,
41145,22,翁,Ang,,,,
41146,22,耿,Kíng,,,,
41147,22,荀,Sûn,,,,
41148,22,袁,Uân,,,,
41149,22,郝,Hok,,,,
41150,22,馬,Má,,,,
41151,22,高,Ko,,,,
41152,22,區,Oo,,,,
41153,22,商,Siong,,,,
41154,22,國,Kok,,,,
41155,22,婁,Lôo,,,,
41156,22,寇,Khòo,,,,
41157,22,尉遲,Ut-tî,,,,
41158,22,屠,Tôo,,,,
41159,22,崔,Tshui,,,,
41160,22,常,Siông,,,,
41161,22,康,Khng,,,,
41162,22,庾,Jú/Lú,,,,
41163,22,張,Tiunn,,,,
41164,22,張李,Tiunn-Lí,,,,
41165,22,張許,Tiunn-Khóo,,,,
41166,22,張廖,Tiunn-Liāu,,,,
41167,22,張簡,Tiunn-Kán,,,,
41168,22,戚,Tshik,,,,
41169,22,扈,Hōo,,,,
41170,22,曹,Tsô,,,,
41171,22,梁,Niû,,,,
41172,22,梅,Muî,,,,
41173,22,畢,Pit,,,,
41174,22,盛,Sīng,,,,
41175,22,章,Tsiunn,,,,
41176,22,符,Hû,,,,
41177,22,莊,Tsng,,,,
41178,22,莫,Bo̍h,,,,
41179,22,許,Khóo,,,,
41180,22,逢,Hông,,,,
41181,22,連,Liân,,,,
41182,22,郭,Kueh,,,,
41183,22,陳,Tân,,,,
41184,22,陶,Tô,,,,
41185,22,陸,Lio̍k,,,,
41186,22,陳廖,Tân-Liāu,,,,
41187,22,魚,Hî,,,,
41188,22,鹿,Lo̍k,,,,
41189,22,麥,Be̍h,,,,
41190,22,傅,Pòo,,,,
41191,22,喬,Kiâu,,,,
41192,22,彭,Phênn/Phînn,,,,
41193,22,智,Tì,,,,
41194,22,曾,Tsan,,,,
41195,22,游,Iû,,,,
41196,22,湯,Thng,,,,
41197,22,焦,Ta,,,,
41198,22,程,Thiânn,,,,
41199,22,童,Tâng,,,,
41200,22,華,Huà,,,,
41201,22,費,Huì,,,,
41202,22,賀,Hō,,,,
41203,22,辜,Koo,,,,
41204,22,閔,Bín,,,,
41205,22,陽,Iûnn,,,,
41206,22,項,Hāng,,,,
41207,22,馮,Pâng,,,,
41208,22,黃,N̂g,,,,
41209,22,楊,Iûnn,,,,
41210,22,楚,Tshóo,,,,
41211,22,溫,Un,,,,
41212,22,萬,Bān,,,,
41213,22,葉,Ia̍p,,,,
41214,22,葛,Kat,,,,
41215,22,董,Táng,,,,
41216,22,虞,Gû,,,,
41217,22,詹,Tsiam,,,,
41218,22,路,Lōo,,,,
41219,22,鄒,Tsau,,,,
41220,22,鄔,Oo,,,,
41221,22,雷,Luî,,,,
41222,22,靳,Kìn,,,,
41223,22,廖,Liāu,,,,
41224,22,熊,Hîm,,,,
41225,22,甄,Tsin,,,,
41226,22,端木,Tuan-bo̍k,,,,
41227,22,翟,Ti̍k,,,,
41228,22,聞,Bûn,,,,
41229,22,臧,Tsong,,,,
41230,22,裴,Puê,,,,
41231,22,褚,Thú,,,,
41232,22,趙,Tiō,,,,
41233,22,劉,Lâu,,,,
41234,22,厲,Lē,,,,
41235,22,慕容,Bōo-iông,,,,
41236,22,樂,Ga̍k,,,,
41237,22,樊,Huân,,,,
41238,22,樓,Lâu,,,,
41239,22,歐,Au,,,,
41240,22,潘,Phuann,,,,
41241,22,歐陽,Au-iông,,,,
41242,22,練,Liān,,,,
41243,22,蔡,Tshuà,,,,
41244,22,蔣,Tsiúnn,,,,
41245,22,衛,Uē,,,,
41246,22,諸葛,Tsu-kat,,,,
41247,22,鄧,Tīng,,,,
41248,22,鄭,Tēnn/Tīnn,,,,
41249,22,魯,Lóo,,,,
41250,22,黎,Lê,,,,
41251,22,燕,Ian,,,,
41252,22,盧,Lôo,,,,
41253,22,穆,Bo̍k,,,,
41254,22,蕭,Sio,,,,
41255,22,賴,Luā,,,,
41256,22,遲,Tî,,,,
41257,22,錢,Tsînn,,,,
41258,22,閻,Giâm,,,,
41259,22,霍,Hok,,,,
41260,22,駱,Lo̍h,,,,
41261,22,鮑,Pāu,,,,
41262,22,龍,Lîng,,,,
41263,22,嶽,Ga̍k,,,,
41264,22,應,Ing,,,,
41265,22,戴,Tè,,,,
41266,22,薄,Po̍k,,,,
41267,22,薛,Sih,,,,
41268,22,謝,Tsiā,,,,
41269,22,鍾,Tsing,,,,
41270,22,韓,Hân,,,,
41271,22,瞿,Khû,,,,
41272,22,簡,Kán,,,,
41273,22,聶,Lia̍p,,,,
41274,22,藍,Nâ,,,,
41275,22,豐,Hong,,,,
41276,22,闕,Khuat,,,,
41277,22,顏,Gân,,,,
41278,22,魏,Guī,,,,
41279,22,羅,Lô,,,,
41280,22,譚,Thâm,,,,
41281,22,關,Kuan,,,,
41282,22,龐,Pâng,,,,
41283,22,嚴,Giâm,,,,
41284,22,竇,Tōo,,,,
41285,22,藺,Līn,,,,
41286,22,蘇,Soo,,,,
41287,22,釋,Sik,,,,
41288,22,鐘,Tsing,,,,
41289,22,饒,Jiâu/Liâu,,,,
41290,22,酆,Hong,,,,
41291,22,鐵,Thih,,,,
41292,22,顧,Kòo,,,,
41293,22,龔,Kíng,,,,
50001,5,可以,khó-í,,,,
50002,5,如果,jû-kó/lû-kó,,,,
50003,5,因此,in-tshú,,,,
50004,5,公司,kong-si,,,,
50005,5,問題,būn-tê/būn-tuê,,,,
50006,5,使用,sú-iōng,,,,
50007,5,不過,put-kò,,,,
50008,5,開始,khai-sí,,,,
50009,5,已經,í-king,,,,
50010,5,必須,pit-su,,,,
50011,5,報導,pò-tō,,,,
50012,5,指出,tsí-tshut,,,,
50013,5,產品,sán-phín,,,,
50014,5,如何,jû-hô/lû-hô,,,,
50015,5,需要,su-iàu,,,,
50016,5,認為,jīn-uî/līn-uî,,,,
50017,5,大陸,tāi-lio̍k,,,,
50018,5,包括,pau-kuat,,,,
50019,5,非常,hui-siông,,,,
50020,5,功能,kong-lîng,,,,
50021,5,攝影,liap-iánn,,,,
50022,5,業者,gia̍p-tsiá,,,,
50023,5,成為,sîng-uî,,,,
50024,5,任何,jīm-hô/līm-hô,,,,
50025,5,成長,sîng-tióng,,,,
50026,5,要求,iau-kiû,,,,
50027,5,容易,iông-ī,,,,
50028,5,國家,kok-ka,,,,
50029,5,個人,kò-jîn/kò-lîn,,,,
50030,5,股市,kóo-tshī,,,,
50031,5,決定,kuat-tīng,,,,
50032,5,地區,tē-khu/tuē-khu,,,,
50033,5,推出,thui-tshut,,,,
50034,5,能力,lîng-li̍k,,,,
50035,5,了解,liáu-kái,,,,
50036,5,產生,sán-sing,,,,
50037,5,加上,ka-siōng,,,,
50038,5,進入,tsìn-ji̍p/tsìn-li̍p,,,,
50039,5,技術,ki-su̍t,,,,
50040,5,情況,tsîng-hóng,,,,
50041,5,資訊,tsu-sìn,,,,
50042,5,廠商,tshiúnn-siong,,,,
50043,5,原因,guân-in,,,,
50044,5,最近,tsuè-kīn/tsuè-kūn,,,,
50045,5,效果,hāu-kó,,,,
50046,5,造成,tsō-sîng,,,,
50047,5,音樂,im-ga̍k,,,,
50048,5,不斷,put-tuān,,,,
50049,5,傳統,thuân-thóng,,,,
50050,5,顯示,hián-sī,,,,
50051,5,資金,tsu-kim,,,,
50052,5,相關,siong-kuan,,,,
50053,5,網路,bāng-lōo,,,,
50054,5,尤其,iû-kî,,,,
50055,5,女性,lú-sìng/lí-sìng,,,,
50056,5,部份,pōo-hūn,,,,
50057,5,過程,kuè-tîng/kè-tîng,,,,
50058,5,中國,Tiong-kok,,,,
50059,5,軟體,nńg-thé,,,,
50060,5,警方,kíng-hong,,,,
50061,5,透過,thàu-kuè/thàu-kè,,,,
50062,5,強調,kiông-tiāu,,,,
50063,5,人士,jîn-sū/lîn-sū,,,,
50064,5,狀況,tsōng-hóng,,,,
50065,5,專業,tsuan-gia̍p,,,,
50066,5,程式,tîng-sik,,,,
50067,5,並且,pīng-tshiánn,,,,
50068,5,需求,su-kiû,,,,
50069,5,演出,ián-tshut,,,,
50070,5,兩岸,lióng-huānn,,,,
50071,5,員工,uân-kang,,,,
50072,5,因素,in-sòo,,,,
50073,5,安全,an-tsuân,,,,
50074,5,加入,ka-ji̍p/ka-li̍p,,,,
50075,5,改善,kái-siān,,,,
50076,5,合作,ha̍p-tsok,,,,
50077,5,此外,tshú-guā,,,,
50078,5,系列,hē-lia̍t,,,,
50079,5,球員,kiû-uân,,,,
50080,5,一切,it-tshè,,,,
50081,5,減少,kiám-tsió,,,,
50082,5,網站,bāng-tsām,,,,
50083,5,創作,tshòng-tsok,,,,
50084,5,吸引,khip-ín,,,,
50085,5,長期,tn̂g-kî,,,,
50086,5,控制,khòng-tsè,,,,
50087,5,醫師,i-su,,,,
50088,5,觀眾,kuan-tsiòng,,,,
50089,5,呈現,thîng-hiān,,,,
50090,5,購買,kòo-bé/kòo-bué,,,,
50091,5,訓練,hùn-liān,,,,
50092,5,積極,tsik-ki̍k,,,,
50093,5,導演,tō-ián,,,,
50094,5,家庭,ka-tîng,,,,
50095,5,清楚,tshing-tshó,,,,
50096,5,針對,tsiam-tuì,,,,
50097,5,提升,thê-sing,,,,
50098,5,所謂,sóo-uī,,,,
50099,5,媒體,muî-thé,,,,
50100,5,提高,thê-ko,,,,
50101,5,筆者,pit-tsiá,,,,
50102,5,不可,put-khó,,,,
50103,5,有關,iú-kuan,,,,
50104,5,負責,hū-tsik,,,,
50105,5,風險,hong-hiám,,,,
50106,5,製作,tsè-tsok,,,,
50107,5,附近,hù-kīn/hù-kūn,,,,
50108,5,金融,kim-iông,,,,
50109,5,品牌,phín-pâi,,,,
50110,5,面對,bīn-tuì,,,,
50111,5,訊息,sìn-sit,,,,
50112,5,多少,to-siáu,,,,
50113,5,分析,hun-sik,,,,
50114,5,規劃,kui-uē,,,,
50115,5,利率,lī-lu̍t,,,,
50116,5,舉辦,kí-pān/kú-pān,,,,
50117,5,專家,tsuan-ka,,,,
50118,5,球隊,kiû-tuī,,,,
50119,5,共同,kiōng-tông,,,,
50120,5,股價,kóo-kè,,,,
50121,5,降低,kàng-kē,,,,
50122,5,參與,tsham-ú,,,,
50123,5,不再,put-tsài,,,,
50124,5,或者,hi̍k-tsiá,,,,
50125,5,不管,put-kuán,,,,
50126,5,主題,tsú-tê/tsú-tuê,,,,
50127,5,感受,kám-siū,,,,
50128,5,表達,piáu-ta̍t,,,,
50129,5,策略,tshik-lio̍k,,,,
50130,5,終於,tsiong-î,,,,
50131,5,預算,ī-suàn/ū-suàn,,,,
50132,5,快速,khuài-sok,,,,
50133,5,科技,kho-ki,,,,
50134,5,達到,ta̍t-kàu,,,,
50135,5,民國,Bîn-kok,,,,
50136,5,再度,tsài-tōo,,,,
50137,5,形成,hîng-sîng,,,,
50138,5,角度,kak-tōo,,,,
50139,5,指數,tsí-sòo,,,,
50140,5,原來,guân-lâi,,,,
50141,5,多數,to-sòo,,,,
50142,5,房地產,pâng-tē-sán/pâng-tuē-sán,,,,
50143,5,畫面,uē-bīn,,,,
50144,5,正常,tsìng-siông,,,,
50145,5,相對,siong-tuì,,,,
50146,5,推動,thui-tōng,,,,
50147,5,擔心,tam-sim,,,,
50148,5,汽車,khì-tshia,,,,
50149,5,人類,jîn-luī/lîn-luī,,,,
50150,5,理想,lí-sióng,,,,
50151,5,女人,lú-jîn/lú-lîn,,,,
50152,5,工具,kang-kū,,,,
50153,5,立委,li̍p-uí,,,,
50154,5,風格,hong-keh,,,,
50155,5,機構,ki-kòo,,,,
50156,5,類似,luī-sū,,,,
50157,5,正是,tsiànn-sī,,,,
50158,5,正確,tsìng-khak,,,,
50159,5,狀態,tsōng-thài,,,,
50160,5,資源,tsu-guân,,,,
50161,5,趨勢,tshu-sè,,,,
50162,5,立法院,Li̍p-huat-īnn,,,,
50163,5,模式,bôo-sik,,,,
50164,5,整體,tsíng-thé,,,,
50165,5,不足,put-tsiok,,,,
50166,5,關鍵,kuan-kiān,,,,
50167,5,保持,pó-tshî,,,,
50168,5,帶來,tuà-lâi,,,,
50169,5,公尺,kong-tshioh,,,,
50170,5,亞洲,A-tsiu,,,,
50171,5,重點,tiōng-tiám,,,,
50172,5,投入,tâu-ji̍p/tâu-li̍p,,,,
50173,5,從事,tsiông-sū,,,,
50174,5,設定,siat-tīng,,,,
50175,5,業績,gia̍p-tsik,,,,
50176,5,不論,put-lūn,,,,
50177,5,金額,kim-gia̍h,,,,
50178,5,財務,tsâi-bū,,,,
50179,5,等等,tíng-tíng,,,,
50180,5,前往,tsiân-óng,,,,
50181,5,題材,tê-tsâi/tuê-tsâi,,,,
50182,5,全部,tsuân-pōo,,,,
50183,5,面臨,biān-lîm,,,,
50184,5,參考,tsham-khó,,,,
50185,5,期貨,kî-huè/kî-hè,,,,
50186,5,之間,tsi-kan,,,,
50187,5,營運,îng-ūn,,,,
50188,5,比例,pí-lē,,,,
50189,5,完整,uân-tsíng,,,,
50190,5,男性,lâm-sìng,,,,
50191,5,結構,kiat-kòo,,,,
50192,5,硬碟,ngē-tia̍p/ngī-tia̍p,,,,
50193,5,網際網路,bāng-tsè-bāng-lōo,,,,
50194,5,餐廳,tshan-thiann,,,,
50195,5,擴大,khok-tāi,,,,
50196,5,有效,ū-hāu,,,,
50197,5,展現,tián-hiān,,,,
50198,5,成員,sîng-uân,,,,
50199,5,陸續,lio̍k-sio̍k,,,,
50200,5,強烈,kiông-lia̍t,,,,
50201,5,情感,tsîng-kám,,,,
50202,5,藝術家,gē-su̍t-ka,,,,
50203,5,變成,piàn-sîng,,,,
50204,5,大眾,tāi-tsiòng,,,,
50205,5,如今,jû-kim/lû-kim,,,,
50206,5,形象,hîng-siōng,,,,
50207,5,差異,tsha-ī,,,,
50208,5,溝通,koo-thong,,,,
50209,5,才能,tsâi-lîng,,,,
50210,5,中央,tiong-iong,,,,
50211,5,全球,tsuân-kiû,,,,
50212,5,看法,khuànn-huat,,,,
50213,5,團體,thuân-thé,,,,
50214,5,對方,tuì-hong,,,,
50215,5,不如,put-jû/put-lû,,,,
50216,5,個性,kò-sìng,,,,
50217,5,董事長,táng-sū-tiúnn,,,,
50218,5,大約,tāi-iok,,,,
50219,5,小組,sió-tsoo,,,,
50220,5,來自,lâi-tsū,,,,
50221,5,想像,sióng-siōng,,,,
50222,5,遊客,iû-kheh,,,,
50223,5,首先,siú-sian,,,,
50224,5,引進,ín-tsìn,,,,
50225,5,以往,í-óng,,,,
50226,5,時期,sî-kî,,,,
50227,5,財富,tsâi-hù,,,,
50228,5,國外,kok-guā,,,,
50229,5,辦公室,pān-kong-sik,,,,
50230,5,優勢,iu-sè,,,,
50231,5,人口,jîn-kháu/lîn-kháu,,,,
50232,5,外資,guā-tsu,,,,
50233,5,促銷,tshiok-siau,,,,
50234,5,旅遊,lí-iû/lú-iû,,,,
50235,5,教練,kàu-liān,,,,
50236,5,學者,ha̍k-tsiá,,,,
50237,5,估計,kóo-kè,,,,
50238,5,院長,īnn-tiúnn,,,,
50239,5,意識,ì-sik,,,,
50240,5,藥物,io̍h-bu̍t,,,,
50241,5,投手,tâu-tshiú,,,,
50242,5,接近,tsiap-kīn/tsiap-kūn,,,,
50243,5,採取,tshái-tshú,,,,
50244,5,興建,hing-kiàn,,,,
50245,5,以免,í-bián,,,,
50246,5,扮演,pān-ián,,,,
50247,5,良好,liông-hó,,,,
50248,5,居民,ki-bîn/ku-bîn,,,,
50249,5,空氣,khong-khì,,,,
50250,5,突破,tu̍t-phuà,,,,
50251,5,售價,siū-kè,,,,
50252,5,紀錄,kì-lo̍k,,,,
50253,5,造型,tsō-hîng,,,,
50254,5,報名,pò-miâ,,,,
50255,5,營收,îng-siu,,,,
50256,5,安裝,an-tsong,,,,
50257,5,快樂,khuài-lo̍k,,,,
50258,5,不只,put-tsí,,,,
50259,5,休閒,hiu-hân,,,,
50260,5,行業,hâng-gia̍p,,,,
50261,5,創意,tshòng-ì,,,,
50262,5,運作,ūn-tsok,,,,
50263,5,樂團,ga̍k-thuân,,,,
50264,5,屬於,sio̍k-î,,,,
50265,5,外界,guā-kài,,,,
50266,5,任務,jīm-bū/līm-bū,,,,
50267,5,年代,nî-tāi,,,,
50268,5,業界,gia̍p-kài,,,,
50269,5,黨團,tóng-thuân,,,,
50270,5,技巧,ki-khá,,,,
50271,5,型態,hîng-thài,,,,
50272,5,紛紛,hun-hun,,,,
50273,5,球迷,kiû-bê,,,,
50274,5,想法,siūnn-huat,,,,
50275,5,人體,jîn-thé/lîn-thé,,,,
50276,5,食用,si̍t-iōng,,,,
50277,5,設置,siat-tì,,,,
50278,5,連線,liân-suànn,,,,
50279,5,評估,phîng-kóo,,,,
50280,5,預測,ī-tshik/ū-tshik,,,,
50281,5,領導,líng-tō,,,,
50282,5,調降,tiâu-kàng,,,,
50283,5,大師,tāi-su,,,,
50284,5,大概,tāi-khài,,,,
50285,5,心態,sim-thài,,,,
50286,5,手法,tshiú-huat,,,,
50287,5,全面,tsuân-bīn,,,,
50288,5,深入,tshim-ji̍p/tshim-li̍p,,,,
50289,5,理由,lí-iû,,,,
50290,5,焦點,tsiau-tiám,,,,
50291,5,螢幕,îng-bōo,,,,
50292,5,年齡,nî-lîng,,,,
50293,5,具備,kū-pī,,,,
50294,5,保障,pó-tsiong,,,,
50295,5,架構,kà-kòo,,,,
50296,5,透露,thàu-lōo,,,,
50297,5,魅力,bī-li̍k,,,,
50298,5,之外,tsi-guā,,,,
50299,5,只有,tsí-ū,,,,
50300,5,依據,i-kì/i-kù,,,,
50301,5,參觀,tsham-kuan,,,,
50302,5,這種,tsit-tsióng,,,,
50303,5,會員,huē-uân,,,,
50304,5,競選,kīng-suán,,,,
50305,5,西元,se-guân,,,,
50306,5,爭議,tsing-gī,,,,
50308,5,研發,gián-huat,,,,
50309,5,浪漫,lōng-bān,,,,
50310,5,海軍,hái-kun,,,,
50311,5,配備,phuè-pī/phè-pī,,,,
50312,5,唱片,tshiùnn-phìnn,,,,
50313,5,推薦,thui-tsiàn,,,,
50314,5,腸病毒,tn̂g-pēnn-to̍k/tn̂g-pīnn-to̍k,,,,
50315,5,寫真集,siá-tsin-tsi̍p,,,,
50316,5,體重,thé-tāng,,,,
50317,5,升級,sing-kip,,,,
50318,5,引發,ín-huat,,,,
50319,5,以為,í-uî,,,,
50320,5,出生,tshut-senn/tshut-sinn,,,,
50321,5,社區,siā-khu,,,,
50322,5,特質,ti̍k-tsit,,,,
50323,5,達成,ta̍t-sîng,,,,
50324,5,包含,pau-hâm,,,,
50325,5,車款,tshia-khuán,,,,
50326,5,供應,kiong-ìng,,,,
50327,5,爭取,tsing-tshú,,,,
50328,5,族群,tso̍k-kûn,,,,
50329,5,通訊,thong-sìn,,,,
50330,5,慢慢,bān-bān,,,,
50331,5,潛力,tsiâm-li̍k,,,,
50332,5,一向,it-hiòng,,,,
50333,5,召開,tiàu-khui,,,,
50334,5,成熟,sîng-si̍k,,,,
50335,5,行銷,hîng-siau,,,,
50336,5,預定,ī-tīng/ū-tīng,,,,
50337,5,譬如,phì-jû/phì-lû,,,,
50338,5,互動,hōo-tōng,,,,
50339,5,心靈,sim-lîng,,,,
50340,5,失去,sit-khì,,,,
50341,5,性能,sìng-lîng,,,,
50342,5,促進,tshiok-tsìn,,,,
